> THE ASSIGNMENT EVIDENCE. Every line below is a row-id -> blocker assignment
> that a COMMITTED source states. Nothing here is this wave's own inference:
> the evidence_class column says which committed source, and the source and
> locator columns say where to read it. A GAP row not named here is UNASSIGNED
> in `blocker-map.tsv`, and the UNASSIGNED count is the point of the exercise.
>
> WHY THIS FILE EXISTS. `_audit/2026-09-03-linkedin-gap-blockers.md` assigned
> all 409 census GAP rows to 97 blockers and published ONLY THE COUNTS. The
> classifier that produced the split was never committed -- `git log -S` across
> all history finds it nowhere -- so no per-blocker count in this repository
> could be audited, and a re-cost could not be told from a miscount. This file
> is the recoverable part of that mapping, and it is deliberately SMALL.
>
> EVIDENCE CLASSES, strongest first:
>   LEDGER-EXPLICIT   the 2026-09-03 ledger's own body names these ids for this
>                     blocker. The nearest thing to the lost classifier that
>                     exists, because it is the classifier's author writing.
>   LEDGER-AMENDMENT  an amendment appended to that ledger names them.
>   RECON-CENSUS-COMMITTED
>                     RECONSTRUCTED by a later wave in a tracked document, AND
>                     the census tree then acted on it -- commit 990bbd3 moved
>                     exactly these rows GAP -> EXCLUDED-RULED. NOTE WHAT THAT
>                     DOES AND DOES NOT BUY: it upgrades the assignment from
>                     prose to a commit a clone can reproduce, and it does NOT
>                     corroborate correctness, because the editor of 990bbd3
>                     was acting on that same reconstruction. Propagation is
>                     not confirmation.
>   RECON-DOC         reconstructed in a tracked document, nothing acted on it.
>
> ID GRAMMAR. Ids are slice-qualified (`J` jobs, `P` profile, `M` messaging-
> and-content, `N` network) because the slices reuse bare ids. Where a source
> writes an unqualified short form the qualification is recorded in `note` and
> was settled BY MEASUREMENT, never by guess: `M 24`, `M 38` and `M 42` are
> shorthand, because bare `M 24` / `M 38` / `M 42` are ABSENT from the census
> while `M M24` / `M M38` / `M M42` are present and read as the source
> describes them.
>
> Lines beginning `>` are commentary. Data lines are tab-separated:
> blocker <TAB> row_id <TAB> evidence_class <TAB> source <TAB> locator <TAB> note
blocker	row_id	evidence_class	source	locator	note
OPEN-TO-WORK-MODAL	J 94	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
OPEN-TO-WORK-MODAL	J 95	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
OPEN-TO-WORK-MODAL	J 96	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
OPEN-TO-WORK-MODAL	J 97	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
OPEN-TO-WORK-MODAL	J 98	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
OPEN-TO-WORK-MODAL	P I13	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
OPEN-TO-WORK-MODAL	P I14	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
OPEN-TO-WORK-MODAL	P I15	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
OPEN-TO-WORK-MODAL	P I16	RECON-DOC	_audit/2026-09-19-profile-modals-measured.md	L-AmendE	amendment E: blocker 20's rows identified by FROZEN-SET MEMBERSHIP, which is what my first handover got wrong. Verified at 1c08e5f -- J92-J98 and P I13-I16 were GAP there (11 rows, all W, matching the published 11/11W), while P I2-I12 were ALREADY EXCLUDED-RULED at the freeze and so were never in the divided set. Six of these (J92-J97) were moved to EXCLUDED-RULED by 539752b on their profile twins; membership is unchanged because the map's spine is the frozen set || VERIFIED BY skew-gate before pasting, and this REPLACES eleven lines I refused at 3a1e2df. Those named P I2-I12, which were EXCLUDED-RULED AT THE FROZEN COMMIT and so were never in the 409-row set the ledger divided. These eleven are: all frozen-GAP, all unassigned, and exactly the ledger's published 11 with zero headroom left -- the count closes and cannot be extended without tripping the over-count guard. THE SOURCE IS ITSELF A CORRECTION: Amendment E is headed "SECTION 1 IS WRONG. Blocker 20 is not a closed door" and retracts its own document's headline. A source correcting itself outranks a confident source with nothing at stake. STATE NOTE, because it changes the verdict and not the membership: six of these (J 92-97) moved GAP -> EXCLUDED-RULED in 539752b during this session, so the blocker reads LIVE at 5 still-GAP rows (J 98, P I13-I16) rather than 11. Membership is a fact about the FROZEN set; state_today is a separate column. R/W NOT FULLY CHECKED, and said rather than glossed: the ledger publishes 11W, P I13-I16 are W in profile.md, but jobs.md carries no R/W column, so the split closes on four of eleven and is consistent with the rest. || ELIMINATION DOES NOT CLOSE THIS SET, checked 2026-09-19 with a STRUCTURAL enumerator after a lexical one proved lossy. jobs.md section F "Job preferences and Open to Work" holds NINE frozen-GAP rows (J 92-100), not seven, and profile block I holds four (I13-I16): THIRTEEN candidates for ELEVEN published slots. The source selects eleven and does not say why J 99 and J 100 are dropped -- and its own section 1.1 calls the live twin "Nine GAP rows (J92-J100)". The visible structural reason is that the document's cross-slice pairing table pairs J92-J98 with profile I-rows and pairs J 99 / J 100 with NOTHING, and blocker 20 is the MODAL whose fields are the paired ones. THAT REASONING IS MINE, NOT THE SOURCE'S. This line therefore rests on Amendment E naming the row, never on elimination. J 99 and J 100 stay UNASSIGNED and are the open question.
ADMIN-RIGHTS-NOT-HELD	N A1	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	STRENGTH: STRONG, and it closes on FOUR independent axes rather than on a count. (1) A COMMITTED SOURCE NAMES THE SET: `_audit/2026-09-19-prohibition-key-sweep.md` puts N A15 "in the ADMIN-RIGHTS-NOT-HELD family -- the account does not hold the Page admin rights the whole table presumes", then says it is "already true of ALL FIFTEEN and argues for moving the TABLE WHOLESALE rather than this row". (2) THE LEDGER'S OWN REASON ENUMERATES THE SECTION'S THREE FAMILIES: "He administers no Page, owns no group, organises no event" -- and section S is exactly Page admin (A1-A9), group owner (A10-A12), event organiser (A13-A15). (3) COUNT: the ledger publishes 15 and the section heading is "S. Admin-only capabilities -- counted separately (15, all GAP)". (4) COMPLETENESS, measured with a STRUCTURAL enumerator: these fifteen are every frozen-GAP row in section S, all unassigned, and NO other N A-row exists in the frozen set at all -- so unlike blocker 20, this set IS closed by elimination and the closure was checked rather than assumed.
ADMIN-RIGHTS-NOT-HELD	N A2	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin
ADMIN-RIGHTS-NOT-HELD	N A3	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin
ADMIN-RIGHTS-NOT-HELD	N A4	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin
ADMIN-RIGHTS-NOT-HELD	N A5	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin
ADMIN-RIGHTS-NOT-HELD	N A6	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin
ADMIN-RIGHTS-NOT-HELD	N A7	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin
ADMIN-RIGHTS-NOT-HELD	N A8	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin
ADMIN-RIGHTS-NOT-HELD	N A9	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: Page admin
ADMIN-RIGHTS-NOT-HELD	N A10	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: group owner
ADMIN-RIGHTS-NOT-HELD	N A11	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: group owner
ADMIN-RIGHTS-NOT-HELD	N A12	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: group owner
ADMIN-RIGHTS-NOT-HELD	N A13	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: event organiser
ADMIN-RIGHTS-NOT-HELD	N A14	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: event organiser
ADMIN-RIGHTS-NOT-HELD	N A15	RECON-DOC	_audit/2026-09-19-prohibition-key-sweep.md	L105-L109	as N A1 -- one of the fifteen rows of network.md section S, which `_audit/2026-09-19-prohibition-key-sweep.md` says is a single table to be moved wholesale into ADMIN-RIGHTS-NOT-HELD. Family: event organiser
SERVICES-PAGE-SURFACE	P H1	RECON-DOC	_audit/2026-09-05-lead-rulings-round-two.md	L69-L76	STRENGTH: STRONG -- count AND R/W close exactly, two committed sources state the split in prose, and the competing claims are refuted by ARITHMETIC rather than by judgement. profile.md section H "Services / Providing services" holds ELEVEN frozen-GAP rows: H11 is R and H1-H10 are W. The ledger publishes blocker 21 at 11 rows, 1R/10W. `_audit/2026-09-05-lead-rulings-round-two.md:69` is headed "READS YES; TEN WRITES GATED, UNFIRED" and says "the ten writes change how he presents professionally". `_audit/2026-09-05-network-tail.md:228` closes it a second way: "SERVICES-PAGE-SURFACE costs 11 rows as filed and 10 as ruled: 1R + 9W" -- arithmetic that only works if the eleven are 1R+10W and the ruled-out row is one of the W, which P H9 is. THE SWEEP'S SECTION-5 CONTESTS DISSOLVE ON PUBLISHED COUNTS: INVITE-NOTE-PARAM is claimed against H1, H2, H9 and H10 but publishes ONE row, so at least three of those four claims are false whatever the truth is; HASHTAG-EXISTENCE publishes THREE and Amendment A13 identified all three as N 194, M C11 and M C52, none a profile row, so it can hold ZERO. That is elimination against committed counts, not a preference between readings.
